country,year,month,date,cs,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
FR,2012,6,27,100,44138,42814,40231,38662,38723,40085,44236,49042,52832,54713,55698,57189,57191,56578,55883,54652,53621,52855,53759,51715,48811,48217,52751,50650
FR,2012,6,28,100,44646,43222,40926,39177,39135,40599,45131,50154,52918,55176,56347,57277,57640,56961,56284,55375,54152,53441,53968,51715,48966,48060,52501,50069
FR,2012,6,29,100,44266,42862,40517,38590,38804,40390,44709,49371,52385,54374,55387,56308,56221,54690,53647,52247,50782,50377,50525,48423,46094,45552,50504,48575
FR,2012,6,30,100,42784,41161,38490,36488,35800,35464,36453,39027,42608,45317,46383,47605,49128,46656,45634,44381,43223,43688,44569,43580,41599,41693,46901,45690
FR,2012,7,1,100,40728,39228,36436,34278,33558,32755,32544,34030,36937,39735,41800,43499,45226,42282,40602,39255,38573,38967,40918,41808,41004,41354,46155,44320
FR,2012,7,2,100,39277,38252,35961,34718,35423,37892,42410,47379,50278,52360,53304,54507,54806,53958,53184,51871,50697,50114,51263,49798,47033,45983,50549,48608
FR,2012,7,3,100,43227,42018,39868,38120,38513,40190,44368,49234,51672,53657,54409,55453,55662,54797,54331,53204,52185,51598,52367,50642,47555,47065,51378,49505
FR,2012,7,4,100,43866,42518,40386,38520,38601,40077,44045,48332,51956,54172,55484,56570,56986,56210,55491,54095,52967,52097,52801,51181,47946,47275,51784,49559
FR,2012,7,5,100,43899,42850,40396,38702,38897,40775,44643,49726,52352,54568,55785,56749,56761,55960,55092,53816,52624,52023,52505,50538,47335,46706,50917,48904
FR,2012,7,6,100,43489,42061,39890,38196,38427,40222,43666,48382,51539,53330,54330,55192,55131,53764,52879,51133,50035,49501,49931,48088,45329,45183,49743,48057
FR,2012,7,7,100,42495,40835,38246,36178,35442,35192,36120,38441,41715,44319,45456,46766,48409,45976,44777,43538,42805,43030,44078,43254,41316,41485,46231,45121
FR,2012,7,8,100,40234,38777,36096,34095,33211,32587,32250,33689,36516,39183,41294,43198,44755,41856,40203,38713,38170,38467,40371,41274,40726,41281,46231,44387
FR,2012,7,9,100,39396,38260,36056,34586,35421,37815,41726,46222,50064,52128,53481,54723,55285,54548,53823,52357,51154,50347,51309,49978,47327,46488,51052,48867
FR,2012,7,10,100,43402,41981,39892,38266,38497,40104,43910,48495,51578,54133,55243,56302,56288,55440,54493,53261,51907,50822,51738,50142,47489,46994,50871,48972
FR,2012,7,11,100,43477,42213,40052,38546,38561,40347,43802,48287,51712,53794,54875,56114,56025,55136,54256,52912,51711,50933,51633,50229,47456,47031,51294,49341
FR,2012,7,12,100,43693,42576,40124,38502,38760,40658,44367,48634,51656,53907,55080,55837,55903,55193,54364,53092,51845,51306,52418,50983,48322,47880,51521,49511
FR,2012,7,13,100,44132,42914,40365,38864,39151,41013,44139,48527,52019,54065,54822,55923,56080,54635,53634,52280,50933,50454,50902,49144,46544,46001,49636,48057
FR,2012,7,14,100,42907,41385,38480,36162,34960,34726,34805,36855,39764,42561,44000,45424,47307,44363,42786,41340,40267,40593,41611,41562,40156,40451,45180,44669
FR,2012,7,15,100,40048,38867,36180,34096,33271,32647,32076,33517,36339,39142,41087,42989,44898,41898,40285,38918,38066,38484,40279,41254,40756,41607,46231,44497
FR,2012,7,16,100,39661,38580,36348,34906,35794,38301,41906,46302,49647,51877,53030,53970,54302,53517,52667,51228,49887,49201,50638,49603,47121,46725,51316,49193
FR,2012,7,17,100,43530,42539,40292,38509,38512,40590,43780,48010,51223,53338,54436,55366,55353,54755,54176,52653,51559,50944,52037,50798,47765,47629,51918,49908
FR,2012,7,18,100,44263,43226,40738,38762,38919,40836,43800,48187,51660,53944,55062,56060,56290,55608,55071,53783,52471,51888,52678,50965,48123,48140,52138,49897
FR,2012,7,19,100,44600,43123,40679,38904,39019,40921,43836,48304,51592,53928,55016,56090,55974,55305,54605,53506,52016,51117,52094,50363,47608,47620,51540,49432
FR,2012,7,20,100,43939,42751,40500,38809,38899,40783,43723,47874,51189,53453,54609,55361,55443,54200,53257,51692,50252,49818,50086,48399,46170,46005,49795,48041
FR,2012,7,21,100,42868,41481,38786,36687,35933,36196,36378,38480,41582,44093,45127,46175,47710,45144,44249,42914,41947,42311,43339,42488,40940,41806,46411,45131
FR,2012,7,22,100,40264,39105,36536,34563,33625,33118,32397,33779,36456,38978,40568,41736,43739,40729,39419,38018,37390,38003,39846,41083,40994,42090,46508,44755
FR,2012,7,23,100,39812,38713,36361,34999,35681,38043,41195,45350,48857,51270,52278,53255,53698,53052,52345,50884,49826,49648,50384,49629,47452,47242,51145,48951
FR,2012,7,24,100,43617,42155,39980,38284,38298,40222,42978,47048,50474,52753,54154,55181,55147,54644,54014,52950,51818,51237,51832,50256,47783,48067,51975,49657
FR,2012,7,25,100,44235,42825,40583,39005,38909,40762,43306,47442,50960,53298,54686,55870,56131,55432,54798,53684,52591,51956,52679,50731,48209,48328,52354,50060
FR,2012,7,26,100,44500,43021,40781,39171,39168,41087,43705,47767,51152,53926,55335,56446,56837,56025,55525,54506,53180,52552,53057,51072,48673,48784,52162,49771
FR,2012,7,27,100,44202,42806,40468,38839,38927,40740,43188,47292,50556,53007,54382,55374,55376,54335,53590,51970,50661,50041,50137,48323,46143,46402,49457,47564
FR,2012,7,28,100,42078,40515,37938,36003,35389,35845,35708,37890,41165,43947,45204,46521,47747,45227,44441,43068,42287,42603,43480,42603,41064,42058,45875,44305
FR,2012,7,29,100,39492,38190,35683,33771,32928,32706,31674,33159,35644,37899,39735,41315,43016,40256,38930,37790,37213,37669,39528,40559,40417,41793,45357,43400
FR,2012,7,30,100,38256,37176,35052,33760,34206,36426,38960,42713,46285,48645,49786,50953,51556,50657,49816,48524,47365,46779,47831,46924,44600,45297,48412,46397
FR,2012,7,31,100,40866,39847,37614,36196,36300,38128,40386,44317,47735,49649,50885,52092,52239,51230,50673,49483,48403,47959,48973,47551,45213,45830,49018,46706
FR,2012,8,1,100,41270,40045,37536,36170,36129,38084,40217,43984,47481,49983,51335,52696,53102,51994,51475,50261,49227,48519,49129,47537,45481,45998,48922,46774
FR,2012,8,2,100,41474,40190,37844,36266,36271,38097,40088,43920,47381,49801,51038,52180,52455,51528,50773,49360,48263,47763,48501,46914,44860,45491,48391,46381
FR,2012,8,3,100,41096,39803,37487,36010,36022,37808,39679,43338,46759,49121,50100,51057,51380,49994,49047,47609,46550,46209,46898,45393,43542,44509,47389,45412
FR,2012,8,4,100,40050,38732,36200,34343,33669,34172,33872,35952,39080,41756,43043,44364,46000,43781,43005,41709,40851,41178,41981,41385,40173,41244,44621,43106
FR,2012,8,5,100,38292,36963,34374,32613,31815,31807,30826,31971,34564,37093,39041,40549,42362,39666,38380,37189,36516,37014,38794,39428,39234,40361,43437,41672
FR,2012,8,6,100,36754,35713,33551,32161,32455,34402,36148,39700,43114,45454,46683,47893,48579,47088,45988,44582,43684,43386,44487,43609,41952,42574,45544,43534
FR,2012,8,7,100,38402,37358,34961,33491,33505,35267,36789,40145,43388,45655,46687,47872,48407,47079,46302,44984,44035,43816,44937,43970,42287,43129,45927,43843
FR,2012,8,8,100,38820,37642,35415,33746,33772,35452,36929,40201,43337,45584,46838,47982,48791,47458,46776,45601,44741,44727,45661,44469,42855,43791,46400,44385
FR,2012,8,9,100,39134,38072,35722,34116,34156,35808,37324,40654,43974,46395,47613,48780,49634,48489,48034,46857,45888,45714,46476,45205,43574,44431,47103,45022
FR,2012,8,10,100,39684,38524,36209,34546,34536,36140,37668,40919,44119,46518,47477,48650,49603,48248,47425,46194,45264,45311,45960,44694,43096,44171,46903,44935
FR,2012,8,11,100,39514,38256,35764,33847,33323,33896,33592,35563,38497,41040,42355,43592,45143,43194,42396,41362,40530,40872,41874,41146,40241,41700,44675,43107
FR,2012,8,12,100,38179,36953,34424,32565,31857,31889,30900,32087,34635,37171,38902,40154,41935,39368,38204,36924,36344,36868,38320,39312,39677,41251,43874,42258
FR,2012,8,13,100,37429,36321,34119,32793,33095,34885,36389,39224,42705,45183,46511,47880,48976,47608,46946,45748,44761,44471,45436,44648,43436,43975,46422,44303
FR,2012,8,14,100,39215,38212,35939,34518,34550,36108,37523,40483,43816,46076,47401,48638,49700,48399,47718,46426,45515,45280,46027,44796,43405,43887,46293,44321
FR,2012,8,15,100,39272,38252,35787,34026,33348,33528,33094,34564,37232,39654,41293,42848,44471,42138,40920,39504,38913,39332,40664,40972,41042,41811,44480,42803
FR,2012,8,16,100,37915,36825,34725,33365,33588,35380,36901,39948,43185,45570,46765,47963,48967,47540,47008,45843,45061,45014,45961,44982,44035,44593,46821,44606
FR,2012,8,17,100,39633,38532,36300,34818,34830,36415,37875,40757,44043,46539,47755,49097,50244,48855,48249,47136,46495,46389,46976,45746,44601,45593,48039,45785
FR,2012,8,18,100,40400,38961,36398,34577,34135,34571,34505,36331,39401,42166,43569,44919,46627,44705,44153,43300,42562,42855,43663,42934,42530,43438,46141,44237
FR,2012,8,19,100,39299,38021,35481,33664,32811,32975,32266,33421,35868,38326,39936,41563,43445,41070,40000,39089,38523,39056,40574,41421,42019,43423,46001,43737
FR,2012,8,20,100,38577,37535,35435,34108,34560,36846,39195,42438,46326,49101,50723,52261,53229,52130,51532,50495,49649,49272,49840,48594,47551,47365,49464,47039
FR,2012,8,21,100,41522,40488,38358,36717,36982,39168,41164,44382,48030,50713,52211,53690,54521,53546,53009,51776,50850,50252,50700,49064,47903,47666,49497,46922
FR,2012,8,22,100,41704,40645,38379,36895,37088,39139,40953,43915,47489,49993,51404,52635,53253,51993,51590,50162,49188,48929,49425,47907,47003,46897,49041,46746
FR,2012,8,23,100,41207,40257,38155,36776,36930,39032,41339,44270,47587,50048,51492,52685,53228,52277,51627,50368,49511,49158,49744,48411,48008,46835,48888,46575
FR,2012,8,24,100,41387,40503,38197,36725,36974,39260,41637,44823,48030,50585,52085,52925,53242,51860,51106,49777,48645,48379,48958,47387,46700,45756,47937,45830
FR,2012,8,25,100,40753,39420,36908,35206,34741,35408,35763,37369,40459,43095,44532,45923,47387,45020,44036,42758,41685,41984,42730,42032,42187,41734,44474,42918
FR,2012,8,26,100,38156,36997,34385,32614,31877,32154,31791,32470,35012,37586,39351,41018,42640,39686,38312,36929,36400,36920,38719,39994,41784,41695,44219,42507
FR,2012,8,27,100,37597,36618,34493,33246,33962,36812,40323,43657,47283,49628,50678,52056,52605,51828,51232,50247,49321,48773,49583,48756,48639,47073,49123,47038
FR,2012,8,28,100,41809,40739,38452,37076,37373,39845,43299,46593,50014,52271,53451,54578,54482,53565,52834,51506,50473,49951,50704,49283,49218,47370,49676,47489
FR,2012,8,29,100,42092,41194,38956,37652,37761,40020,43701,46950,50437,52735,54140,55375,55547,54676,53969,52501,51459,50704,51582,50109,49757,47716,49705,47827
FR,2012,8,30,100,42419,41255,39264,37879,38055,40463,44253,47741,51136,53224,54205,55292,54745,53792,52941,51633,50179,49334,50392,49040,49087,47310,49189,46957
FR,2012,8,31,100,41773,40736,38597,37343,37696,40248,43908,46868,50224,52152,52890,53610,53324,51895,50677,49055,47704,47412,48430,47367,48045,45917,48323,46444
FR,2012,9,1,100,41360,39900,37540,35557,34915,35426,36295,37434,40642,43005,44473,45810,47318,44429,43341,42117,41122,41345,42498,42643,43423,42084,45136,44069
FR,2012,9,2,100,39266,37982,35458,33456,32798,32947,33183,33458,36095,38686,40681,42585,44310,41375,39870,38381,37578,37923,40090,41571,43980,42393,45014,43626
FR,2012,9,3,100,38766,37869,35691,34442,35146,38419,43373,46642,49926,52103,53167,54594,54693,53912,52875,51527,50096,49505,51033,50427,50458,47538,49474,47616
FR,2012,9,4,100,42599,41482,39558,37816,38010,40703,45883,49619,51224,53274,54183,55480,55082,54163,53827,52241,50920,50492,51817,50602,51124,47942,49692,47881
FR,2012,9,5,100,42752,41680,39620,37957,38195,40877,46040,49231,51997,53720,54746,55939,55788,54977,54340,52791,51543,50851,52189,51157,51201,48212,49898,47928
FR,2012,9,6,100,42956,41756,39638,38087,38445,41432,47372,50355,52251,53498,54184,55205,54997,54215,53541,52530,51020,50650,52069,50675,51267,48217,50000,47979
FR,2012,9,7,100,42706,41708,39795,38020,38328,41281,46750,49776,51654,52833,53593,54657,54861,53608,52665,51172,50096,49591,50228,48939,49995,47467,49360,47396
FR,2012,9,8,100,41872,40577,37947,35941,35372,35992,37406,38561,41664,44070,45179,46580,48392,46039,44954,43541,42617,42838,43604,43241,44792,43022,45793,44559
FR,2012,9,9,100,39668,38439,35591,33645,32940,33228,33900,33800,36241,38926,40701,42501,44427,41464,40193,38878,38115,38713,40736,42327,45186,43038,45182,43637
FR,2012,9,10,100,38938,37939,35816,34555,35377,38859,45565,48801,50701,52575,53574,54803,54966,54325,53581,52512,51209,50603,52009,51157,51461,47722,49815,47595
FR,2012,9,11,100,42279,41363,39468,37834,38165,41097,47563,50822,52823,54369,55404,56655,56267,55592,54998,53637,51969,51416,52616,51865,51478,48061,49788,47520
FR,2012,9,12,100,41942,41032,39163,37635,37987,40824,46838,49827,53011,54684,55530,56590,55978,54896,53855,52365,50849,50459,52112,51918,51093,47172,49183,47446
FR,2012,9,13,100,42433,41395,39287,37685,37903,40745,47546,50548,52241,53560,54363,55302,54831,53389,52833,51308,50124,49680,51187,50762,50910,47375,49202,47422
FR,2012,9,14,100,42406,41515,39396,37647,38157,41072,47577,50586,52331,53224,53645,54450,54318,52603,51528,49919,48395,48466,49588,49484,49701,46560,48632,46542
FR,2012,9,15,100,41249,39898,37569,35681,35011,35723,37623,38815,41910,44398,45271,46570,48081,45200,43743,42089,40780,41069,42630,43150,44433,42239,45209,44132
FR,2012,9,16,100,39613,38268,35733,33565,32966,33121,34153,33982,36431,38931,40463,42092,43932,40827,39359,37618,37021,37816,40250,42809,44700,42143,44548,43208
FR,2012,9,17,100,38714,37818,35578,34145,34909,38634,45673,48784,50592,52201,52821,53969,54075,53054,52402,50942,49452,49185,51001,51053,50593,46781,48766,46837
FR,2012,9,18,100,41929,41088,38979,37341,37531,40498,47498,50753,52357,53728,54429,55479,55227,54469,53718,52326,50896,50528,52032,52505,51059,47457,49142,47392
FR,2012,9,19,100,42133,41398,39097,37630,37840,40738,47307,50225,52464,53612,54179,54976,54993,53726,52612,50952,49702,49471,51258,51903,51444,47435,49455,48043
FR,2012,9,20,100,43274,42297,40194,38472,38836,41931,49215,52277,53449,54348,54578,55196,54902,53754,52642,51164,49903,49599,51766,52891,51810,48037,50001,48317
FR,2012,9,21,100,43302,42302,40206,38621,38854,41907,49047,52369,53572,54610,55153,55677,55459,54024,53203,51742,50327,50557,52381,53256,51336,47856,50014,48173
FR,2012,9,22,100,42732,41635,38954,36806,36222,37209,39315,40723,43972,46671,47376,48332,49906,46813,45065,43422,42509,42808,44643,46907,45829,43366,46176,45463
FR,2012,9,23,100,40745,39456,36672,34373,33572,33829,34882,35089,37938,40824,42875,44719,46272,42931,41297,39578,39001,39625,42663,46258,45651,42934,45417,44184
FR,2012,9,24,100,39680,38659,36396,34757,35448,39185,46412,50457,52301,53856,54843,55569,55598,54608,53406,52011,50753,50267,52622,54190,51817,47715,49778,48108
FR,2012,9,25,100,43205,41916,39730,38324,38553,41803,48952,52719,54386,55542,56307,57156,56886,55621,54526,53100,52122,51958,54452,55712,52606,48753,50756,48965
FR,2012,9,26,100,43834,42680,40533,38982,39255,42354,48825,52379,55134,56669,57514,58566,58312,56914,55618,53987,53161,52783,55375,56319,53580,49439,51247,49708
FR,2012,9,27,100,44596,43402,41333,39444,39602,42888,50079,54038,55315,56046,56441,57367,56897,55378,54506,52969,51618,51340,53725,55774,53157,49261,51375,49605
FR,2012,9,28,100,44489,43417,41274,39482,39872,43065,50360,54188,54961,55555,55387,55800,55398,53710,52268,50455,49132,48906,50690,53540,51314,47909,50084,48466
FR,2012,9,29,100,43386,41814,39291,37174,36538,37623,39806,41642,44845,47342,47967,49250,50780,47908,46238,44263,43169,43361,45759,48550,46798,44423,47730,47142
FR,2012,9,30,100,42348,41207,38292,36163,35169,35795,37111,37628,40375,42919,44452,45724,47165,43848,41624,39756,38868,39693,43110,48197,47254,44539,47032,46018
FR,2012,10,1,100,41761,40784,38721,37206,37922,41970,49700,53990,55263,56104,55955,56306,56077,54872,53255,51796,50607,50732,53891,56765,53350,49434,51569,49756
FR,2012,10,2,100,44739,43428,41352,39540,39891,43394,50880,55011,55890,56458,56467,56897,56326,55115,53826,52536,51075,51091,53811,57067,53317,49324,51122,49740
FR,2012,10,3,100,44462,43436,41024,39377,39721,42806,49835,53543,55883,56655,56799,57801,57352,56309,55235,53918,52716,52687,55750,58011,53845,49532,51571,50242
FR,2012,10,4,100,45258,43988,41823,39917,39892,43230,50778,55081,56139,57004,57326,57884,57072,55742,54661,53225,51659,51647,54385,57273,53403,49726,51813,50261
FR,2012,10,5,100,44819,43548,41419,39681,40065,43166,50226,54528,55105,55836,55954,56280,55784,53639,52214,50859,49428,49440,51412,54457,50992,47589,49733,48325
FR,2012,10,6,100,43129,41666,39102,36838,36286,37266,39546,41364,44161,46464,47176,48634,50246,47783,46170,44860,44041,44689,47603,49874,46746,44235,47326,46553
FR,2012,10,7,100,41796,40358,37620,35320,34384,34726,35928,36951,39366,42210,44117,46041,47648,43968,42043,40320,39693,40479,44322,49154,47006,44270,46857,45806
FR,2012,10,8,100,41392,40391,38088,36517,37232,41314,48879,53816,55002,56505,57302,58360,58200,57018,55829,54516,53333,53450,56703,58162,53503,49352,51165,49600
FR,2012,10,9,100,44470,43456,41148,39281,39561,42905,50120,54808,55511,56397,57136,57946,57547,56185,55316,54144,52731,52624,55896,57781,53252,49456,51485,49659
FR,2012,10,10,100,44601,43289,41056,39253,39669,43187,49736,54298,56563,57619,58023,58767,58163,56765,55580,53994,52954,52833,56071,58421,53768,49833,51671,50161
FR,2012,10,11,100,44937,43947,41720,40037,40286,43484,50807,55631,56139,57185,57665,58106,57630,56649,55336,53710,52720,52860,56608,58016,53329,49334,51225,49600
FR,2012,10,12,100,44513,43433,41295,39584,39850,43160,50323,55312,56056,56856,56773,57213,56550,54867,53198,51449,49878,50305,53083,56230,52506,49371,51579,49926
